id,machine_id,event_timestamp,longitude,latitude,course_over_ground,speed_gps_kph,road_segment_id
8078968277,12647,2014-10-19 01:02:11.000000,170.798819,-45.265253,344,96,370250233
8071124219,33669,2014-10-17 16:41:40.000000,170.797912,-45.25977,354,110,370250233
8071120910,33669,2014-10-17 16:41:31.000000,170.79805,-45.262239,355,110,370250233
8071100691,12118,2014-10-17 16:37:37.000000,170.798649,-45.264562,163,96,370250233
8071045692,36204,2014-10-17 16:25:35.000000,170.798392,-45.264293,344,95,370250233
8070993958,17132,2014-10-17 16:14:10.000000,170.799117,-45.265734,165,95,370250233
8070992170,17131,2014-10-17 16:14:04.000000,170.798486,-45.26421,166,99,370250233
8070992166,17131,2014-10-17 16:13:44.000000,170.797891,-45.259281,169,98,370250233
8070991137,17132,2014-10-17 16:13:40.000000,170.797597,-45.258497,164,99,370250233
8070988267,17132,2014-10-17 16:12:50.000000,170.79173,-45.247938,116,96,370053844
8070986470,17131,2014-10-17 16:12:35.000000,170.78703,-45.245769,140,101,370161648
8070985436,17132,2014-10-17 16:12:22.000000,170.784649,-45.243235,143,96,370161648
8070935112,38843,2014-10-17 15:41:30.000000,170.791153,-45.218617,45,96,370240705
8070935093,38843,2014-10-17 15:38:34.000000,170.794218,-45.249416,321,96,370053844
8070934701,38843,2014-10-17 15:38:04.000000,170.796796,-45.256297,349,98,370053844
8070934698,38843,2014-10-17 15:37:44.000000,170.797965,-45.261017,0,98,370250233
8070934696,38843,2014-10-17 15:37:24.000000,170.799015,-45.265764,346,98,370250233
8078684477,12907,2014-10-18 23:54:53.000000,170.798364,-45.26423,343,96,370250233
8078683161,24291,2014-10-18 23:54:49.000000,170.798701,-45.264966,342,96,370250233
8078654339,36551,2014-10-18 23:48:01.000000,170.787569,-45.246292,313,95,370161648
8078466070,8706,2014-10-18 23:03:49.000000,170.798104,-45.26178,178,97,370250233
8078462985,8706,2014-10-18 23:03:39.000000,170.797931,-45.259389,169,96,370250233
8078462975,8706,2014-10-18 23:03:19.000000,170.796497,-45.254681,170,97,370053844
8078459778,8706,2014-10-18 23:02:49.000000,170.792419,-45.248222,121,99,370053844
8078459761,8706,2014-10-18 23:02:29.000000,170.786715,-45.24548,146,99,370161648
8078456858,8706,2014-10-18 23:02:10.000000,170.782876,-45.241615,143,97,370248900
8078456852,8706,2014-10-18 23:01:50.000000,170.780348,-45.237222,178,96,370248900
8078404366,15035,2014-10-18 22:49:54.000000,170.795093,-45.25024,151,96,370053844
8078394670,11864,2014-10-18 22:47:56.000000,170.788422,-45.246704,128,96,370161648
8070855434,25025,2014-10-17 15:41:26.000000,170.790259,-45.219224,45,97,370240705
8070842151,25025,2014-10-17 15:38:29.000000,170.795091,-45.250335,334,96,370053844
8070842146,25025,2014-10-17 15:38:09.000000,170.796437,-45.254981,349,96,370053844
8070839612,25025,2014-10-17 15:37:49.000000,170.797859,-45.259704,354,97,370250233
8070839610,25025,2014-10-17 15:37:29.000000,170.798469,-45.264497,343,97,370250233
8070765838,39211,2014-10-17 15:17:39.000000,170.780974,-45.239391,158,100,370248900
8078312410,4237,2014-10-18 22:27:27.000000,170.798281,-45.263862,348,95,370250233
8078312391,4238,2014-10-18 22:27:28.000000,170.798174,-45.263689,348,96,370250233
8078198066,19182,2014-10-18 22:01:25.000000,170.794737,-45.249922,328,95,370053844
8078198064,19182,2014-10-18 22:01:05.000000,170.79632,-45.254389,350,95,370053844
8078197395,14079,2014-10-18 22:01:27.000000,170.79431,-45.249493,323,95,370053844
8078195169,19182,2014-10-18 22:00:45.000000,170.79773,-45.259013,348,97,370250233
8078194404,14079,2014-10-18 22:00:47.000000,170.797562,-45.25849,344,96,370250233
8078187719,36204,2014-10-18 21:58:47.000000,170.784632,-45.243248,143,95,370161648
8078078189,12685,2014-10-18 21:33:25.000000,170.798312,-45.263928,348,95,370250233
8077859611,7367,2014-10-18 20:46:59.000000,170.793563,-45.248816,132,97,370053844
8077859603,7367,2014-10-18 20:46:39.000000,170.787734,-45.246333,133,97,370161648
8077859598,7367,2014-10-18 20:46:29.000000,170.785741,-45.244346,146,98,370161648
8070601683,39332,2014-10-17 14:30:23.000000,170.789648,-45.219686,45,83,370158759
8070592504,7679,2014-10-17 14:27:47.000000,170.798039,-45.260201,178,98,370250233
8070592500,7679,2014-10-17 14:27:27.000000,170.796628,-45.255456,170,97,370053844
8070594848,7679,2014-10-17 14:27:57.000000,170.79814,-45.262571,176,97,370250233
8070590162,39332,2014-10-17 14:27:03.000000,170.790418,-45.247595,292,76,370053844
8070590128,7679,2014-10-17 14:27:07.000000,170.795391,-45.250662,155,98,370053844
8070592338,39332,2014-10-17 14:27:43.000000,170.783667,-45.242491,324,63,370161648
8070586326,39332,2014-10-17 14:25:54.000000,170.797916,-45.259828,356,78,370250233
8070578729,8373,2014-10-17 14:22:33.000000,170.788048,-45.246636,138,97,370161648
8070576089,8374,2014-10-17 14:22:37.000000,170.789143,-45.247223,132,96,370311696
8070576086,8374,2014-10-17 14:22:18.000000,170.78509,-45.243441,143,101,370161648
8070575372,7677,2014-10-17 14:22:26.000000,170.78661,-45.245377,148,99,370161648
8070573966,8374,2014-10-17 14:21:58.000000,170.781715,-45.239102,159,95,370248900
8070534339,31485,2014-10-17 14:10:45.000000,170.798269,-45.263633,171,95,370250233
8070529787,31485,2014-10-17 14:09:12.000000,170.786746,-45.245555,146,96,370161648
8070455024,11996,2014-10-17 13:48:57.000000,170.792024,-45.218094,229,95,370240705
8070384368,7361,2014-10-17 13:29:07.000000,170.781574,-45.227812,5,95,370303407
8070384366,7361,2014-10-17 13:28:47.000000,170.781543,-45.232452,12,95,370248906
8077605187,7361,2014-10-18 19:37:03.000000,170.792527,-45.248284,122,96,370053844
8077605396,22708,2014-10-18 19:36:39.000000,170.786442,-45.245194,148,95,370161648
8077603562,22708,2014-10-18 19:36:29.000000,170.784578,-45.243222,142,95,370161648
8077594504,14930,2014-10-18 19:33:43.000000,170.790781,-45.218829,44,95,370240705
8077584516,14930,2014-10-18 19:30:07.000000,170.797686,-45.258777,345,95,370250233
8077583529,17678,2014-10-18 19:30:19.000000,170.796736,-45.255879,349,95,370053844
8077583526,17678,2014-10-18 19:29:59.000000,170.797976,-45.260531,358,95,370250233
8077582416,14930,2014-10-18 19:29:47.000000,170.798177,-45.263459,353,95,370250233
8077572347,7367,2014-10-18 19:26:08.000000,170.791944,-45.21805,46,95,370240705
8077570727,7367,2014-10-18 19:25:58.000000,170.789531,-45.219744,45,96,370157069
8077566461,7367,2014-10-18 19:24:22.000000,170.780237,-45.236155,5,96,370248900
8077564316,7367,2014-10-18 19:24:02.000000,170.781708,-45.240612,325,95,370248900
8077564311,7367,2014-10-18 19:23:32.000000,170.787481,-45.246218,313,95,370161648
8077562285,7367,2014-10-18 19:23:12.000000,170.793238,-45.248603,312,95,370053844
8077562283,7367,2014-10-18 19:22:52.000000,170.795977,-45.252804,351,96,370053844
8077559673,7367,2014-10-18 19:22:42.000000,170.796519,-45.25515,349,95,370053844
8077559669,7367,2014-10-18 19:22:22.000000,170.797902,-45.259835,355,96,370250233
8070188479,25025,2014-10-17 12:38:28.000000,170.798068,-45.260705,179,95,370250233
8070188477,25025,2014-10-17 12:38:08.000000,170.796825,-45.256021,169,95,370053844
8070186936,38843,2014-10-17 12:38:08.000000,170.796799,-45.255908,168,95,370053844
8070186933,38843,2014-10-17 12:37:48.000000,170.795611,-45.251159,162,95,370053844
8070186188,25025,2014-10-17 12:37:48.000000,170.795701,-45.251251,162,95,370053844
8070186186,25025,2014-10-17 12:37:35.000000,170.79329,-45.248698,129,97,370053844
8070184360,38843,2014-10-17 12:37:28.000000,170.791174,-45.247726,113,97,370053844
8070183616,25025,2014-10-17 12:37:15.000000,170.787455,-45.246171,136,97,370161648
8070181765,38843,2014-10-17 12:36:38.000000,170.780807,-45.238935,163,96,370248900
8070177061,8871,2014-10-17 12:35:25.000000,170.796043,-45.252574,171,96,370053844
8070174883,8379,2014-10-17 12:35:15.000000,170.795015,-45.250172,150,99,370053844
8070174982,8380,2014-10-17 12:35:26.000000,170.796023,-45.252654,171,96,370053844
8070174976,8380,2014-10-17 12:35:06.000000,170.792859,-45.248428,126,98,370053844
8070088540,21638,2014-10-17 12:13:22.000000,170.795875,-45.251903,170,96,370053844
8070086269,21638,2014-10-17 12:12:55.000000,170.7899,-45.247372,117,98,370053844
8070084164,21638,2014-10-17 12:12:25.000000,170.783243,-45.241948,141,95,370161648
8077118995,4237,2014-10-18 16:58:14.000000,170.79809,-45.262001,176,95,370250233
8077116960,4238,2014-10-18 16:57:25.000000,170.795575,-45.2506,148,95,370053844
8076838919,7361,2014-10-18 13:25:31.000000,170.798501,-45.264601,341,97,370250233
8076804371,22708,2014-10-18 13:29:47.000000,170.78735,-45.221323,45,95,370305461
8076798175,22708,2014-10-18 13:25:34.000000,170.798202,-45.263712,351,95,370250233
8069902280,12517,2014-10-17 11:28:38.000000,170.791446,-45.247874,114,95,370053844
8076507240,41025,2014-10-18 10:55:12.000000,170.788304,-45.220641,45,118,370157069
8076503540,41025,2014-10-18 10:54:03.000000,170.780627,-45.235185,13,112,370248900
8076502457,41025,2014-10-18 10:53:36.000000,170.783177,-45.242018,323,114,370161648
8076502455,41025,2014-10-18 10:53:20.000000,170.787242,-45.246041,318,119,370161648
8076501480,41025,2014-10-18 10:52:56.000000,170.795241,-45.250571,336,126,370053844
8076501478,41025,2014-10-18 10:52:40.000000,170.796608,-45.255449,349,123,370053844
8076491599,7367,2014-10-18 10:47:23.000000,170.797955,-45.260196,358,96,370250233
8076491597,7367,2014-10-18 10:47:03.000000,170.798691,-45.264924,342,96,370250233
8076492796,7367,2014-10-18 10:47:53.000000,170.796068,-45.253168,351,95,370053844
8075935507,12118,2014-10-18 06:46:32.000000,170.794424,-45.249612,324,96,370053844
8069546586,15035,2014-10-17 10:05:47.000000,170.789601,-45.219732,45,96,370157069
8069536587,14064,2014-10-17 10:03:30.000000,170.79579,-45.251641,167,95,370053844
8069536584,14064,2014-10-17 10:03:17.000000,170.793718,-45.248936,134,95,370053844
8069528844,15035,2014-10-17 10:01:44.000000,170.799037,-45.265808,346,95,370250233
8069502663,38084,2014-10-17 09:55:41.000000,170.797604,-45.258547,164,96,370250233
8075808181,15035,2014-10-18 06:01:02.000000,170.785871,-45.244672,329,96,370161648
8075806630,15035,2014-10-18 06:00:34.000000,170.793099,-45.248603,310,95,370053844
8075804813,15035,2014-10-18 05:59:54.000000,170.797072,-45.257275,347,95,370156551
8075804812,15035,2014-10-18 05:59:44.000000,170.79786,-45.259591,352,96,370250233
8075802838,15035,2014-10-18 05:59:24.000000,170.79837,-45.264322,344,96,370250233
8075262443,23943,2014-10-18 03:13:00.000000,170.789821,-45.2474,293,95,370053844
8075261330,25347,2014-10-18 03:12:31.000000,170.795961,-45.252402,351,95,370053844
8075260773,23943,2014-10-18 03:12:30.000000,170.795863,-45.252436,351,95,370053844
8075191852,37931,2014-10-18 02:53:06.000000,170.794328,-45.249396,141,95,370053844
8075131610,7367,2014-10-18 02:37:01.000000,170.798061,-45.260867,179,96,370250233
8075129135,7367,2014-10-18 02:36:10.000000,170.794392,-45.249451,141,98,370053844
8075068799,21363,2014-10-18 02:21:05.000000,170.792009,-45.248014,118,97,370053844
8075068797,21363,2014-10-18 02:20:45.000000,170.786438,-45.245158,149,98,370161648
8074871810,7367,2014-10-18 01:34:33.000000,170.791947,-45.218106,46,95,370240705
8074866533,7367,2014-10-18 01:33:13.000000,170.781844,-45.231975,21,95,370248906
8074863422,7367,2014-10-18 01:32:43.000000,170.780583,-45.238849,343,95,370248900
8068838277,20334,2014-10-17 07:37:06.000000,170.786755,-45.24551,146,95,370161648
8068834486,20334,2014-10-17 07:36:56.000000,170.784879,-45.243419,143,97,370161648
8068834479,20334,2014-10-17 07:36:36.000000,170.78103,-45.239464,157,96,370248900
8068800457,19665,2014-10-17 07:30:30.000000,170.796984,-45.256963,349,91,370156551
8068672777,7679,2014-10-17 07:06:22.000000,170.790626,-45.218986,44,99,370240705
8068661149,7679,2014-10-17 07:03:57.000000,170.787024,-45.245865,318,98,370161648
8068656602,7679,2014-10-17 07:03:37.000000,170.792881,-45.248398,307,99,370053844
8068656599,7679,2014-10-17 07:03:17.000000,170.795939,-45.252627,351,99,370053844
8068652816,7679,2014-10-17 07:03:07.000000,170.796487,-45.255074,349,99,370053844
8068652804,7679,2014-10-17 07:02:47.000000,170.797904,-45.259923,355,99,370250233
8068649308,7679,2014-10-17 07:02:28.000000,170.798563,-45.264627,342,101,370250233
8068803741,19665,2014-10-17 07:31:10.000000,170.793077,-45.248594,309,91,370053844
8074860749,7367,2014-10-18 01:32:23.000000,170.784024,-45.242826,323,95,370161648
8074860747,7367,2014-10-18 01:32:03.000000,170.788,-45.24658,309,96,370161648
8074857745,7367,2014-10-18 01:31:43.000000,170.793769,-45.248955,317,95,370053844
8074857743,7367,2014-10-18 01:31:23.000000,170.796123,-45.253313,352,96,370053844
8074854731,7367,2014-10-18 01:30:53.000000,170.797969,-45.260364,358,96,370250233
8074854729,7367,2014-10-18 01:30:33.000000,170.798778,-45.265072,342,96,370250233
8074729369,786,2014-10-18 01:05:05.000000,170.797389,-45.258037,344,95,370250233
8074729364,786,2014-10-18 01:04:45.000000,170.79807,-45.262748,355,97,370250233
8074609455,14185,2014-10-18 00:41:23.000000,170.784166,-45.242816,143,98,370161648
8074496735,7361,2014-10-18 00:20:43.000000,170.783704,-45.242362,143,97,370161648
8068376938,22708,2014-10-17 06:12:47.000000,170.798042,-45.261533,178,95,370250233
8068373551,7361,2014-10-17 06:12:02.000000,170.795638,-45.251001,160,95,370053844
8068322835,6616,2014-10-17 06:04:11.000000,170.785104,-45.243724,144,95,370161648
8068234553,7367,2014-10-17 05:51:17.000000,170.796506,-45.254755,170,95,370053844
8068234546,7367,2014-10-17 05:50:57.000000,170.795028,-45.250123,149,95,370053844
8068214184,7367,2014-10-17 05:48:02.000000,170.788128,-45.220785,225,95,370305461
8068116093,39188,2014-10-17 05:34:32.000000,170.784878,-45.243487,143,96,370161648
8068065375,11996,2014-10-17 05:28:01.000000,170.788815,-45.220231,45,96,370157069
8068056436,11996,2014-10-17 05:26:52.000000,170.781628,-45.232403,15,96,370248906
8068035992,11996,2014-10-17 05:24:30.000000,170.797978,-45.260546,0,95,370250233
8068035985,11996,2014-10-17 05:24:10.000000,170.798816,-45.265196,342,96,370250233
8074072761,1953,2014-10-17 23:09:08.000000,170.789555,-45.219714,45,96,370158759
8074056224,1953,2014-10-17 23:07:00.000000,170.785368,-45.24411,326,97,370161648
8074051841,1953,2014-10-17 23:06:10.000000,170.79593,-45.252549,351,96,370053844
8074047470,1953,2014-10-17 23:05:50.000000,170.797124,-45.257322,346,95,370156551
8074047463,1953,2014-10-17 23:05:30.000000,170.798025,-45.262062,355,95,370250233
8067709126,7367,2014-10-17 04:46:08.000000,170.790166,-45.219323,45,96,370240705
8067689679,7367,2014-10-17 04:44:12.000000,170.780294,-45.238011,350,95,370248900
8067682802,7367,2014-10-17 04:43:32.000000,170.787062,-45.245972,317,95,370161648
8067676266,7367,2014-10-17 04:43:12.000000,170.792801,-45.24839,307,96,370053844
8067676255,7367,2014-10-17 04:42:52.000000,170.795891,-45.252453,351,96,370053844
8067669545,7367,2014-10-17 04:42:32.000000,170.797049,-45.257165,347,96,370156551
8067669540,7367,2014-10-17 04:42:12.000000,170.797979,-45.26188,356,95,370250233
8067666060,3743,2014-10-17 04:42:23.000000,170.798709,-45.264642,345,96,370250233
8067662578,7367,2014-10-17 04:42:02.000000,170.798369,-45.264247,344,95,370250233
8073580628,14185,2014-10-17 22:01:15.000000,170.787998,-45.220838,45,96,370305461
8073561826,14185,2014-10-17 21:59:00.000000,170.788025,-45.24659,309,98,370161648
8073561821,14185,2014-10-17 21:58:40.000000,170.793862,-45.249105,317,98,370053844
8073556490,14185,2014-10-17 21:58:20.000000,170.796133,-45.253533,351,95,370053844
8073556486,14185,2014-10-17 21:58:00.000000,170.797452,-45.258229,344,95,370250233
8073551699,14185,2014-10-17 21:57:50.000000,170.797982,-45.260599,0,95,370250233
8073551697,14185,2014-10-17 21:57:30.000000,170.798833,-45.265293,342,97,370250233
8073266957,15035,2014-10-17 21:22:31.000000,170.795486,-45.250839,158,95,370053844
8073261326,15035,2014-10-17 21:21:51.000000,170.786029,-45.244675,148,97,370161648
8067476111,12119,2014-10-17 04:24:56.000000,170.79818,-45.263623,351,96,370250233
8073065623,17127,2014-10-17 20:57:56.000000,170.798954,-45.265601,345,95,370250233
8073034401,23538,2014-10-17 20:54:19.000000,170.795076,-45.250295,334,97,370053844
8073029072,23538,2014-10-17 20:53:51.000000,170.797046,-45.257113,347,99,370156551
8073029065,23538,2014-10-17 20:53:32.000000,170.797988,-45.261668,357,95,370250233
8073010774,38084,2014-10-17 20:51:32.000000,170.797812,-45.258948,166,96,370250233
8073004996,38084,2014-10-17 20:51:02.000000,170.795959,-45.251969,169,95,370053844
8072998666,38084,2014-10-17 20:50:22.000000,170.786786,-45.245551,146,95,370161648
8067245595,20228,2014-10-17 04:05:53.000000,170.798285,-45.263691,169,96,370250233
8067242602,16920,2014-10-17 04:05:25.000000,170.798193,-45.263185,173,96,370250233
8067240753,21428,2014-10-17 04:05:18.000000,170.798013,-45.261312,179,95,370250233
8067237868,20242,2014-10-17 04:05:04.000000,170.795934,-45.252413,170,96,370053844
8067237523,20228,2014-10-17 04:05:12.000000,170.79637,-45.254382,170,95,370053844
8067183788,11157,2014-10-17 04:00:45.000000,170.794327,-45.249451,141,95,370053844
8067183784,11157,2014-10-17 04:00:25.000000,170.788766,-45.246902,124,97,370161648
8072725429,17197,2014-10-17 20:18:30.000000,170.786428,-45.245131,149,95,370161648
8072609762,23538,2014-10-17 20:04:03.000000,170.794755,-45.249779,145,99,370053844
8072604649,23538,2014-10-17 20:03:23.000000,170.784822,-45.243476,143,97,370161648
8072579884,30553,2014-10-17 20:00:21.000000,170.788785,-45.220326,45,95,370157069
8072550249,30553,2014-10-17 19:56:23.000000,170.796642,-45.255491,348,96,370053844
8072545202,30553,2014-10-17 19:56:13.000000,170.797322,-45.257832,344,95,370156551
8072545197,30553,2014-10-17 19:55:53.000000,170.79811,-45.262598,356,98,370250233
8072521315,15035,2014-10-17 19:52:58.000000,170.780382,-45.23606,10,97,370248900
8072521313,15035,2014-10-17 19:52:38.000000,170.781687,-45.240585,328,97,370248900
8072516495,15035,2014-10-17 19:52:18.000000,170.785574,-45.24433,327,95,370161648
8072516490,15035,2014-10-17 19:52:01.000000,170.789338,-45.247253,298,96,370053844
8072510903,15035,2014-10-17 19:51:41.000000,170.794712,-45.249907,328,95,370053844
8072510900,15035,2014-10-17 19:51:21.000000,170.796349,-45.254473,350,95,370053844
8072504979,15035,2014-10-17 19:51:11.000000,170.79696,-45.25683,348,96,370156551
8072504973,15035,2014-10-17 19:50:51.000000,170.798005,-45.261509,358,95,370250233
8072316645,39211,2014-10-17 19:27:26.000000,170.792191,-45.248163,302,95,370053844
8072310789,38084,2014-10-17 19:26:51.000000,170.790478,-45.219069,45,95,370240705
8072301301,38084,2014-10-17 19:25:21.000000,170.780438,-45.235344,13,95,370248900
8072290764,38084,2014-10-17 19:24:21.000000,170.78928,-45.247159,297,96,370053844
8072290760,38084,2014-10-17 19:24:01.000000,170.794708,-45.249823,328,96,370053844
8066846057,20237,2014-10-17 03:36:01.000000,170.79033,-45.247466,114,84,370053844
8066810185,20237,2014-10-17 03:33:34.000000,170.784994,-45.223043,223,60,370162297
8066717406,22956,2014-10-17 03:26:57.000000,170.791104,-45.247773,292,98,370053844
8066656307,5548,2014-10-17 03:22:49.000000,170.781608,-45.232241,13,63,370248906
8151299996,11237,2014-10-23 10:58:02.000000,170.798632,-45.264517,164,97,370250233
8151299986,11237,2014-10-23 10:57:42.000000,170.797988,-45.259659,173,97,370250233
8151299444,17728,2014-10-23 10:57:55.000000,170.798113,-45.262623,175,98,370250233
8151299440,17728,2014-10-23 10:57:35.000000,170.797307,-45.257788,164,98,370156551
8072285660,38084,2014-10-17 19:23:51.000000,170.795807,-45.252087,351,96,370053844
8072117354,3742,2014-10-17 19:02:58.000000,170.796527,-45.25461,170,97,370053844
8072117351,3742,2014-10-17 19:02:38.000000,170.794901,-45.249863,147,97,370053844
8072115360,3745,2014-10-17 19:02:53.000000,170.796251,-45.253582,171,97,370053844
8072115348,3745,2014-10-17 19:02:33.000000,170.793955,-45.249062,135,95,370053844
8072112192,3742,2014-10-17 19:01:58.000000,170.785318,-45.243899,144,96,370161648
8072110217,3745,2014-10-17 19:01:53.000000,170.784419,-45.243052,143,97,370161648
8071890199,7367,2014-10-17 18:35:49.000000,170.798205,-45.263034,175,95,370250233
8071884937,7367,2014-10-17 18:35:29.000000,170.79757,-45.258302,163,95,370250233
8071884935,7367,2014-10-17 18:35:09.000000,170.796286,-45.25366,172,95,370053844
8151296766,11237,2014-10-23 10:57:22.000000,170.796559,-45.254964,169,95,370053844
8151296763,11237,2014-10-23 10:57:06.000000,170.795629,-45.251183,162,96,370053844
8151295969,17728,2014-10-23 10:57:25.000000,170.796634,-45.255461,170,95,370053844
8151295968,17728,2014-10-23 10:57:15.000000,170.796084,-45.253102,171,96,370053844
8151295966,17728,2014-10-23 10:56:55.000000,170.793417,-45.248776,130,97,370053844
8066274685,33640,2014-10-17 02:58:58.000000,170.780298,-45.237776,352,71,370248900
8151293369,11237,2014-10-23 10:56:56.000000,170.793906,-45.249082,136,96,370053844
8066234643,11083,2014-10-17 02:56:17.000000,170.798418,-45.264057,166,95,370250233
8066224204,21310,2014-10-17 02:55:37.000000,170.796537,-45.255027,170,101,370053844
8066215175,11083,2014-10-17 02:55:17.000000,170.79505,-45.250176,150,102,370053844
8066212959,21310,2014-10-17 02:55:19.000000,170.795255,-45.250502,154,104,370053844
8066203745,11083,2014-10-17 02:54:38.000000,170.785409,-45.243997,145,100,370161648
8066203719,11083,2014-10-17 02:54:18.000000,170.78136,-45.239979,154,96,370248900
8066202076,21310,2014-10-17 02:54:40.000000,170.785615,-45.244284,146,98,370161648
8066202065,21310,2014-10-17 02:54:22.000000,170.781745,-45.240633,147,97,370248900
8066196083,38793,2014-10-17 02:54:13.000000,170.788345,-45.246783,305,75,370161648
8066178814,17132,2014-10-17 02:52:44.000000,170.789091,-45.220094,45,95,370157069
8066174574,38793,2014-10-17 02:52:40.000000,170.798581,-45.264787,341,97,370250233
8066172854,21310,2014-10-17 02:52:43.000000,170.787509,-45.221293,225,97,370305461
8066172842,21310,2014-10-17 02:52:23.000000,170.792438,-45.217841,233,96,370240705
8066170721,39243,2014-10-17 02:52:45.000000,170.798316,-45.263823,349,97,370250233
8071447762,16643,2014-10-17 17:38:02.000000,170.785458,-45.244075,145,98,370161648
8071437739,23538,2014-10-17 17:36:37.000000,170.79701,-45.257008,348,101,370156551
8071393467,7367,2014-10-17 17:29:45.000000,170.789648,-45.219706,45,96,370158759
8071385309,7367,2014-10-17 17:28:21.000000,170.780358,-45.23573,10,97,370248900
8071381166,7367,2014-10-17 17:28:11.000000,170.780343,-45.238088,350,95,370248900
8071380117,14064,2014-10-17 17:27:34.000000,170.790362,-45.219178,45,95,370240705
8071377123,7367,2014-10-17 17:27:31.000000,170.787098,-45.245998,317,95,370161648
8071377116,7367,2014-10-17 17:27:14.000000,170.791973,-45.24802,300,96,370053844
8071372809,7367,2014-10-17 17:26:44.000000,170.796253,-45.254128,350,95,370053844
8071372807,7367,2014-10-17 17:26:24.000000,170.797665,-45.258796,346,96,370250233
8071368543,7367,2014-10-17 17:26:14.000000,170.797951,-45.261183,359,95,370250233
8071368532,7367,2014-10-17 17:25:54.000000,170.799066,-45.265886,346,96,370250233
8071356710,14064,2014-10-17 17:23:45.000000,170.796954,-45.256748,349,95,370156551
8071352758,14064,2014-10-17 17:23:15.000000,170.798262,-45.263751,350,96,370250233
8071347663,8372,2014-10-17 17:22:31.000000,170.798488,-45.26457,342,96,370250233
8071303608,23538,2014-10-17 17:15:05.000000,170.795738,-45.251277,163,96,370053844
8066120851,17131,2014-10-17 02:49:13.000000,170.796031,-45.252612,351,97,370053844
8066117309,17132,2014-10-17 02:49:10.000000,170.795998,-45.252848,351,98,370053844
8066109261,17131,2014-10-17 02:49:03.000000,170.796524,-45.25501,351,98,370053844
8066109246,17131,2014-10-17 02:48:53.000000,170.797173,-45.257415,346,97,370156551
8066109230,17131,2014-10-17 02:48:43.000000,170.797957,-45.259756,353,95,370250233
8066105670,17132,2014-10-17 02:48:20.000000,170.798563,-45.264643,341,97,370250233
8066097817,17131,2014-10-17 02:48:23.000000,170.798443,-45.264401,344,97,370250233
8065751616,7362,2014-10-17 02:04:14.000000,170.781514,-45.232738,13,97,370248900
8065751609,7362,2014-10-17 02:03:54.000000,170.780209,-45.237306,356,95,370248900
8065751598,7362,2014-10-17 02:03:14.000000,170.786521,-45.245424,326,95,370161648
8065751576,7362,2014-10-17 02:02:54.000000,170.792044,-45.247995,300,95,370053844
8065751536,7362,2014-10-17 02:02:34.000000,170.79578,-45.251785,350,96,370053844
8065750646,7362,2014-10-17 02:02:24.000000,170.79629,-45.254161,350,95,370053844
8065750635,7362,2014-10-17 02:02:04.000000,170.797705,-45.258846,347,96,370250233
8065750624,7362,2014-10-17 02:01:44.000000,170.798205,-45.263631,351,96,370250233
8071176386,12512,2014-10-17 16:52:03.000000,170.798448,-45.264046,166,99,370250233
8071167094,12512,2014-10-17 16:50:35.000000,170.78798,-45.246438,130,97,370161648
8071167090,12512,2014-10-17 16:50:16.000000,170.783994,-45.24261,143,101,370161648
8071120909,33669,2014-10-17 16:41:22.000000,170.798558,-45.264669,342,110,370250233
8071100688,12118,2014-10-17 16:37:27.000000,170.798126,-45.262229,176,95,370250233
8070993956,17132,2014-10-17 16:14:00.000000,170.798222,-45.263386,172,100,370250233
8070991140,17132,2014-10-17 16:13:50.000000,170.798007,-45.26091,179,98,370250233
8070988268,17132,2014-10-17 16:13:00.000000,170.794348,-45.249476,141,95,370053844
8070988266,17132,2014-10-17 16:12:40.000000,170.788636,-45.246791,125,99,370161648
8070986469,17131,2014-10-17 16:12:26.000000,170.785274,-45.243861,144,100,370161648
8070985437,17132,2014-10-17 16:12:31.000000,170.786427,-45.245124,149,100,370161648
8070935111,38843,2014-10-17 15:41:20.000000,170.788735,-45.220317,45,95,370157069
8070935092,38843,2014-10-17 15:38:24.000000,170.795699,-45.251565,348,97,370053844
8070934704,38843,2014-10-17 15:38:14.000000,170.796217,-45.253918,350,95,370053844
8070934699,38843,2014-10-17 15:37:54.000000,170.797576,-45.258647,344,96,370250233
8070934697,38843,2014-10-17 15:37:34.000000,170.798153,-45.263431,353,95,370250233
8070934779,26598,2014-10-17 16:00:37.000000,170.784756,-45.243323,143,96,370161648
8065579025,38956,2014-10-17 02:18:19.000000,170.789302,-45.219924,45,95,370157069
8065559112,38956,2014-10-17 02:16:47.000000,170.780423,-45.235751,10,100,370248900
8065546995,38956,2014-10-17 02:16:17.000000,170.783353,-45.242173,323,95,370161648
8065537091,38956,2014-10-17 02:15:34.000000,170.793087,-45.248592,309,99,370053844
8065526296,38956,2014-10-17 02:15:25.000000,170.79507,-45.250339,333,101,370053844
8065526287,38956,2014-10-17 02:15:06.000000,170.796474,-45.254947,350,100,370053844
8065514784,38956,2014-10-17 02:14:47.000000,170.797884,-45.259572,352,103,370250233
8065514766,38956,2014-10-17 02:14:27.000000,170.798487,-45.264489,343,98,370250233
8065374538,15035,2014-10-17 02:06:43.000000,170.785987,-45.244625,148,95,370161648
8070855430,25025,2014-10-17 15:41:16.000000,170.787848,-45.220911,45,95,370305461
8070845018,25025,2014-10-17 15:38:39.000000,170.792981,-45.248492,308,95,370053844
